Cat_name,Status
Controls & Indicators_Relays_Current Monitoring Relays,TRUE
Personal Protective Equipment & Safety Gear_Hand & Arm Protection_Lab Safety & Work Gloves_Cryogenic Gloves,TRUE
Dining & Entertaining_Glassware & Drinkware_Liqueur & Spirits Glasses_Cordial Glasses,TRUE
Bolts_Carriage Bolts,FALSE
Computers & Technology_Telecommunications & Sensors_Science & Math_Schools & Teaching_Industrial Manufacturing Systems_Kindle Store_Professional Engineering,FALSE
Scales & Balances_Laboratory Balances_Lab Moisture Balances,TRUE
Linear Motion Products_Linear Motion Ball Splines,FALSE
Wiring & Connecting_Terminals_Flag,TRUE
Medical Instruments & Surgical Tools_Suture Thread,FALSE
Fittings_Tube Fittings_Compression Fittings_Compression Fitting Ferrules,FALSE
Hardware Nuts_Regulator Inlet Nuts,FALSE
Medical Diagnostics & Screening_Laryngoscopes,FALSE
Industrial Drill Bits_Metalworking & Multipurpose Drill Bits_Micro Drill Bits,FALSE
Medical Instruments & Surgical Tools_Medical Needle Counters,FALSE
Hand Tools_Workholding Devices_Clamps_Hold Down Clamps,TRUE
Glassware & Labware_Lab Flasks_Lab Recovery Flasks,TRUE
Industrial Bearings Balls & Bushings_Bushings & Bushed Bearings_Split-Tapered Locking Bushings,FALSE
Science Classroom Measurement Kits,FALSE
Hinges_Weld-On Hinges,FALSE
Restaurant Appliances & Equipment_Commercial Dishwashing Equipment_Commercial Dish Racks,FALSE
Cleaning Chemicals_Disinfectants,FALSE
Pressure & Vacuum Measurement_Pressure Transmitters,TRUE
Medical Diagnostics & Screening_Medical Hammers,FALSE
Hand Tools_Hand Punches_Knockout Punches,TRUE
Hand Tools_Hammers_Drywall Hammers,TRUE
Hardware Nuts_Coupling Nuts,FALSE
Industrial Switches_Door Switches,FALSE
Respiratory & Anesthesia Equipment_Airway Management Equipment,FALSE
Cleaning Tools_Disposable Wipes,FALSE
Orthodontic Supplies_Orthodontic Matrix Materials_Orthodontic Matrix Kits,FALSE
Medical Instruments & Surgical Tools_Medical Scissors & Shears,FALSE
Abrasive Mounted Points_Non-Woven Abrasive Bits,FALSE
Lawn & Garden Watering Equipment_Automatic Irrigation Equipment_Automatic Drip Irrigation Kits,FALSE
Commercial Food Storage & Transport_Commercial Food Storage_Commercial Food Scoops,FALSE
Lab Filters_Lab Cell Strainers,FALSE
Medical Furniture & Patient Transport_Stretchers & Gurneys,FALSE
Pressure & Vacuum Measurement_Pressure & Vacuum Gauges_Industrial Pressure Gauges,TRUE
Activity Health & Wellness Monitors_Health Care Thermometers_Rectal Thermometers,FALSE
Hand Tools_Knives Parts & Accessories_Shop Knives_Utility Knives,FALSE
Food Service Disposables_Take Out Containers_Take Out Container Lids,FALSE
Incontinence & Ostomy Products_Bedwetting Monitors,FALSE
Mobility & Daily Living Aids_Mobility Aids & Equipment_Walkers Rollators & Accessories_Standard Walkers,TRUE
Glassware & Labware_Condensers_Liebig Condensers,TRUE
Video Wall Controllers,FALSE
Dining & Entertaining_Dinnerware & Serveware_Dinnerware_Plates_Specialty Tableware Plates_Sushi Plates,TRUE
Scales & Balances_Industrial Scale & Balance Parts & Accessories_Industrial Scale & Balance Accessories,FALSE
Dining & Entertaining_Dinnerware & Serveware_Dinnerware_Dinnerware Sets,TRUE
Concession & Vending Equipment_Vending Machines & Parts_Replacement Parts_Coin & Money Exchangers,FALSE
Lab Furniture_Lab Racks_Lab Pipette Racks,FALSE
Tablet Stands_Cell Phone Accessories_Cell Phone Stands_Camera & Photo_Camera Mounts & Clamps,TRUE
Lab Instruments & Equipment_Lab Mixing & Blending Equipment_Lab Stirrers Mixers & Accessories_Lab Stirrer Bars,TRUE
Lab Supplies & Consumables_Lab Utensils_Lab Syringes_Lab Sample Injection Syringes,FALSE
Adhesive Tapes_Duct Tape,FALSE
Pulling & Lifting_Hoists & Accessories_Manual Hoists_Manual Lever Hoists,FALSE
Tape Adhesives & Fasteners_Tag Fasteners & Bag Seals,FALSE
Incontinence & Ostomy_Bedding & Furniture Protection_Disposable Underpads,FALSE
Medical Furniture & Patient Transport_Medical Exam Tables,FALSE
Security & Surveillance Accessories_Security Access-Control Keypads,TRUE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Bath & Shower Aids_Bath & Shower Safety Seating & Transfer Benches,FALSE
Incontinence & Ostomy_Bladder Control Devices,FALSE
Adult Toys & Games_Sex Toys_Dildos_Realistic,FALSE
Mobility & Daily Living Aids_Bedroom Aids & Accessories_Pressure Mattresses & Pumps,FALSE
First Aid_Gloves,FALSE
Health Monitors_Blood Pressure Monitors_Wrist Monitors,TRUE
Laundry_Lint Removers,FALSE
Dishwashing_Dishwasher Detergent,FALSE
Dental Floss & Picks_Power Flossers & Irrigator Accessories,FALSE
Dental Care_Children's Dental Care_Manual Toothbrushes,FALSE
Paper & Plastic_Disposable Plates Bowls & Cutlery_Plates,FALSE
Nutrition Bars & Drinks_Nutrition Bars_Food Bars,FALSE
Massage Tools & Equipment_Electric Massagers_Back Massagers,TRUE
Herbal Supplements_Green Tea,FALSE
Alternative Medicine_Aromatherapy_Carrier & Essential Oils_Essential Oil Sets,FALSE
Tissues Toilet Paper & Sprays_Facial Tissues_Box Tissues,FALSE
Paper & Plastic_Disposable Napkins,FALSE
Skin Care_Eyes_Masks,FALSE
Cleaning Tools_Cleaning Cloths,FALSE
Herbal Supplements_Garlic,FALSE
Cleaning Tools_Squeegees,TRUE
Herbal Supplements_Ginger,FALSE
Cleaning Tools_Mopping_Accessories_Replacement Heads,FALSE
Skin Care_Body_Moisturizers_Creams,FALSE
Skin Care_Body_Cleansers_Soaps,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Long Handled Brushes & Combs,FALSE
Shave & Hair Removal_Women's_Depilatories,FALSE
Paper & Plastic_Disposable Drinkware_Shot Glasses,FALSE
First Aid_Hot & Cold Therapies_Cold Packs,FALSE
Shave & Hair Removal_Men's_Beard & Mustache Care_Mustache Scissors,FALSE
Adult Toys & Games_Sex Toys_Penis Rings,FALSE
OTC Medications & Treatments_Allergy Sinus & Asthma_Asthma Medicine,FALSE
Skin Care_Face_Creams & Moisturizers_Night Creams,FALSE
Bath & Bathing Accessories_Bathing Accessories_Bath Pillows,FALSE
Alternative Medicine_Aromatherapy_Carrier & Essential Oils_Essential Oil Blends,FALSE
Toothbrushes & Accessories_Powered Toothbrushes & Accessories_Chargers,FALSE
Braces Splints & Supports_Kinesiology Recovery Tapes,FALSE
Ear Care_Earwax Removal,FALSE
Skin Care_Eyes_Gels,FALSE
OTC Medications & Treatments_Cough & Cold_Coughing & Sore Throats,FALSE
Cleaning Tools_Sweeping_Parts & Accessories_Broom Heads,TRUE
Mobility & Daily Living Aids_Eating & Drinking Aids_Cups & Glasses,TRUE
Braces Splints & Supports_Athletic Tapes & Wraps,FALSE
Sexual Enhancers,FALSE
Bath & Bathing Accessories_Bathing Accessories_Loofahs,FALSE
Essential Fatty Acids_Omega Oils_Omega-3,FALSE
Tissues Toilet Paper & Sprays_Personal Cleansing Wipes,FALSE
Tobacco-Related Products_Cigarette Accessories_Rolling Trays,FALSE
Shave & Hair Removal_Women's_Epilators Groomers & Trimmers_Epilators,FALSE
Lip Care_Balms & Moisturizers,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Toilets & Toilet Aids_Raised Toilet Seats,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Bath & Shower Aids_Bathtub Rails,FALSE
Gift Wrapping Supplies_Enclosure Cards,FALSE
Personal Care_Nursing Pads,FALSE
Mobility & Daily Living Aids_Mobility Aids & Equipment_Wheelchairs Mobility Scooters & Accessories_Wheelchair Accessories_Cushions,TRUE
Cleaning Tools_Dusting_Feather Dusters,TRUE
First Aid_Bandages & Bandaging Supplies_Gauze & Pads_Bandaging Pads,FALSE
Mobility & Daily Living Aids_Eating & Drinking Aids_Dinnerware,TRUE
Toothpaste,FALSE
Gift Wrapping Supplies_Gift Wrap Tags,FALSE
Skin Care_Eyes_Serums,FALSE
First Aid_Bandages & Bandaging Supplies_Gauze & Pads_Gauze,FALSE
Lighters & Matches_Lighters,FALSE
Foot Health_Inserts & Insoles_Insoles,FALSE
Paper & Plastic_Disposable Food Storage_Food Storage Bags,FALSE
First Aid_Hot & Cold Therapies_Heating Pads,FALSE
Air Fresheners_Charcoal Bags,FALSE
First Aid_Bandages & Bandaging Supplies_Finger Cots,FALSE
First Aid_Burn Care,FALSE
Shave & Hair Removal_Men's_Waxing_Spatulas,FALSE
Tobacco-Related Products_Tobacco Pipes & Accessories_Tobacco Pipes,FALSE
Household Batteries_AA,FALSE
Herbal Supplements_St. John's Wort,FALSE
Bondage Gear & Accessories_Restraints,FALSE
Lip Care_Lip Plumpers,FALSE
Foot Health_Inserts & Insoles_Heel Cushions & Cups,FALSE
Skin Care_Body_Moisturizers_Body Butters,FALSE
Cleaning Tools_Mopping_Buckets,TRUE
Piercing & Tattoo Supplies_Tattoo Supplies_Aftercare Products,FALSE
Laundry_Dryer Balls,FALSE
OTC Medications & Treatments_Cough & Cold_Cold & Flu Relief,FALSE
Shave & Hair Removal_Men's_Waxing_Wax Warmers & Accessories,FALSE
Skin Care_Face_Toners & Astringents,FALSE
Personal Care_Baby Skin Care_Sun Protection,FALSE
Alternative Medicine_Aromatherapy_Carrier & Essential Oils_Essential Oil Singles,FALSE
Personal Care_Baby Skin Care_Oils,FALSE
Toothbrushes & Accessories_Powered Toothbrushes & Accessories_Powered Toothbrushes_Rotating,FALSE
Tobacco-Related Products_Cigarette Accessories_Machines,TRUE
Ear Care_Earplugs,FALSE
Paper & Plastic_Trash Compost & Lawn Bags_Trash Bags,FALSE
Occupational & Physical Therapy Aids_Sensory Motor Aids,TRUE
Skin Care_Sunscreens & Tanning Products_After Sun,FALSE
Laundry_Laundry Detergent_Liquid Detergent,FALSE
Shave & Hair Removal_Men's_Nose & Ear Hair Trimmers,FALSE
Weight Loss_Supplements_Detox & Cleanse,FALSE
Paper & Plastic_Disposable Food Storage_Plastic Wrap,FALSE
Scrubs & Body Treatments,FALSE
Foot Health_Moleskin,FALSE
Blended Vitamin & Mineral Supplements,FALSE
Cleaning Tools_Mopping_Accessories_Mop Handles,FALSE
Toothbrushes & Accessories_Powered Toothbrushes & Accessories_Toothbrush Replacement Heads,FALSE
Skin Care_Face_Creams & Moisturizers_Face Mists,FALSE
Shave & Hair Removal_Men's_Shaving Accessories_Razor & Brush Stands,FALSE
Cleaning Tools_Mopping_Accessories_Replacement Mop Pads,FALSE
Braces Splints & Supports_Back Neck & Shoulder Supports_Lumbar Supports,FALSE
Essential Fatty Acids_Omega Oils_Omega 3-6-9,FALSE
Gift Wrapping Supplies_Gift Bags,FALSE
OTC Medications & Treatments_Digestion & Nausea_Motion Sickness & Nausea,FALSE
OTC Medications & Treatments_Pain Relievers_Arthritis,FALSE
Shave & Hair Removal_Men's_After Shaves_Balms,FALSE
Mobility & Daily Living Aids_Bedroom Aids & Accessories_Bed Safety Handles & Rails,FALSE
Dishwashing_Dish Soap,FALSE
First Aid_Bandages & Bandaging Supplies_First Aid Tape,FALSE
Shave & Hair Removal_Men's_Electric Shavers_Rotary Shavers,FALSE
Dental Care_Infant Dental Care_Toothbrushes,FALSE
Mobility & Daily Living Aids_Eating & Drinking Aids_Adaptive Straws,FALSE
Dental Floss & Picks_Floss Picks,FALSE
Stationery_Fine Writing Instruments,FALSE
Alternative Medicine_Sound Therapy,FALSE
Shave & Hair Removal_Men's_Electric Shavers_Accessories,FALSE
Bath & Bathing Accessories_Bathing Accessories_Bathtub Trays,FALSE
Antioxidants,FALSE
Alternative Medicine_Ayurveda,FALSE
Adult Toys & Games_Sex Toys_Anal Sex Toys_Plugs,FALSE
Shave & Hair Removal_Men's_Waxing_Strips,FALSE
Massage Tools & Equipment_Electric Massagers_Foot Massagers,TRUE
Cleaning Tools_Mopping_Wet & Dry Mops_Sponge Mops,TRUE
Denture Care_Adhesives,FALSE
Occupational & Physical Therapy Aids_Resistance Bands,TRUE
Massage Tools & Equipment_Professional Massage Equipment_Salon & Spa Stools,TRUE
Incontinence & Ostomy_Protective Briefs & Underwear,FALSE
First Aid_First Aid Kits,FALSE
Bath & Bathing Accessories_Bathing Accessories_Shower Caps,FALSE
Foot Health_Bunion Pads,FALSE
Tobacco-Related Products_Cigarette Accessories_Papers & Tubes,FALSE
Shave & Hair Removal_Men's_Waxing_Wax,FALSE
Cleaning Tools_Mopping_Wet & Dry Mops_String Mops,TRUE
Denture Care_Baths,FALSE
Alternative Medicine_Flower Essences,FALSE
Endurance & Energy_Supplements,FALSE
Cleaning Tools_Mopping_Accessories_Refill Sponges,FALSE
Bondage Gear & Accessories_Gags & Muzzles,FALSE
First Aid_Antibiotics & Antiseptics_Cleansing Cloths Swabs & Wipes,FALSE
Bondage Gear & Accessories_Paddles Whips & Ticklers,FALSE
First Aid_Hot & Cold Therapies_Hot Water Bottles,FALSE
OTC Medications & Treatments_Pain Relievers_Oral Pain Relief_Emergency Dental Care,FALSE
Gift Wrapping Supplies_Tissue Paper,FALSE
Stationery_Notecard Sets,FALSE
OTC Medications & Treatments_Digestion & Nausea_Diarrhea Relief,FALSE
Vitamins_Vitamin B_B3 (Niacin),FALSE
Laundry_Stain Removers,FALSE
Enzymes,FALSE
Mobility & Daily Living Aids_Visual Impairment Aids_Magnifiers,TRUE
Diaper Care_Diaper Pails & Refills_Diaper Disposal Bags,FALSE
Paper & Plastic_Disposable Plates Bowls & Cutlery_Sporks,FALSE
Paper & Plastic_Disposable Plates Bowls & Cutlery_Knives,FALSE
Toothbrushes & Accessories_Powered Toothbrushes & Accessories_Powered Toothbrushes_Ultrasonic,FALSE
Occupational & Physical Therapy Aids_Muscle Stimulators & Accessories,TRUE
Air Fresheners_Spray,FALSE
Herbal Supplements_Horny Goat Weed,FALSE
Minerals_Magnesium,FALSE
Paper & Plastic_Disposable Drinkware_Straws,FALSE
First Aid_First Aid & Medical Cabinets,FALSE
Cleaning Tools_Sweeping_Brooms_Push Brooms,TRUE
OTC Medications & Treatments_Pain Relievers_Joint & Muscle Pain Relief_Medications,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Commodes & Liners_Bedside Commodes,FALSE
Skin Care_Face_Treatments & Masks_Facial Peels,FALSE
Paper & Plastic_Disposable Drinkware_Cups,FALSE
Gift Wrapping Supplies_Gift Wrap Cellophane Bags,FALSE
Gift Wrapping Supplies_Bow Makers,FALSE
Braces Splints & Supports_Arm Hand & Finger Supports_Arm Supports,FALSE
First Aid_Hot & Cold Therapies_Microwavable Heat Pads,FALSE
Paper & Plastic_Disposable Food Storage_Aluminum Foil,FALSE
Laundry_Laundry Detergent_Powder Detergent,FALSE
Bath & Bathing Accessories_Bath_Bubble Bath,FALSE
Shave & Hair Removal_Men's_Waxing_Waxing Kits,FALSE
Deodorants & Antiperspirants_Antiperspirants,FALSE
Shave & Hair Removal_Men's_Beard & Mustache Care_Mustache Waxes,FALSE
Feminine Care_Panty Liners,FALSE
Adult Toys & Games_Sex Games,FALSE
Personal Care_Hair Care_Shampoos,FALSE
Mobility & Daily Living Aids_Reaching Aids,TRUE
Bath & Bathing Accessories_Bath_Bath Salts,FALSE
Paper & Plastic_Disposable Plates Bowls & Cutlery_Bowls,FALSE
Sleep & Snoring_Nasal Strips,FALSE
Household Batteries_Coin & Button Cell,FALSE
Gift Wrapping Supplies_Wrapping Tissue,FALSE
Digestive Supplements_Charcoal,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Toilets & Toilet Aids_Toilet Safety Frames & Rails,FALSE
Shave & Hair Removal_Men's_Razors & Blades_Straight Razors,FALSE
Bath & Bathing Accessories_Bathing Accessories_Bath Sponges,FALSE
Skin Care_Body_Moisturizers_Mousses,FALSE
Braces Splints & Supports_Leg & Foot Supports_Foot Supports,TRUE
Feminine Care_Menopause Products,FALSE
OTC Medications & Treatments_Pain Relievers_Joint & Muscle Pain Relief_Treatments_Alternative Remedies,FALSE
Vitamins_Vitamin B_B5 (Pantothenic Acid),FALSE
Minerals_Zinc,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Tube Squeezers,FALSE
Massage Tools & Equipment_Massage Tools_Massage Balls,TRUE
Weight Loss_Supplements_Fat Burners,FALSE
Cleaning Tools_Sweeping_Parts & Accessories_Dustpans,TRUE
Personal Care_Hair Care_Conditioners,FALSE
Skin Care_Face_Polishes & Scrubs_Polishes,FALSE
Shave & Hair Removal_Men's_Shaving Accessories_Shaving Brushes,FALSE
Denture Care_Repair Kits,FALSE
Personal Care_Baby Bath,FALSE
Piercing & Tattoo Supplies_Tattoo Supplies_Tattoo Machine Parts,FALSE
Lip Care_Scrubs,FALSE
Cleaning Tools_Brushes_Toilet Brushes & Holders,FALSE
Women's Health_Menopause,FALSE
Skin Care_Face_Creams & Moisturizers_Face Moisturizers,FALSE
Denture Care_Cleansers,FALSE
Women's Health_Family Planning Tests_Ovulation Tests,FALSE
Alternative Medicine_Aromatherapy_Candles,FALSE
Eye Health_Dry Eye Relief,FALSE
Health Monitors_Stethoscopes,TRUE
Mobility & Daily Living Aids_Mobility Aids & Equipment_Canes Crutches & Accessories_Crutch Accessories_Crutch Pads,TRUE
Tissues Toilet Paper & Sprays_Toilet Paper,FALSE
First Aid_Bandages & Bandaging Supplies_Adhesive Bandages,FALSE
Feminine Care_Tampons,FALSE
First Aid_Lice Treatments_Lice Combs,FALSE
Sensual Delights_Bath Items,FALSE
Household Cleaning_All-Purpose Cleaners,FALSE
Braces Splints & Supports_Leg & Foot Supports_Thigh Supports,FALSE
OTC Medications & Treatments_Eczema Psoriasis & Rosacea Care,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Bedpans & Urinals_Bedpans,FALSE
Occupational & Physical Therapy Aids_Pedal Exercisers,TRUE
Braces Splints & Supports_Arm Hand & Finger Supports_Finger Splints,FALSE
First Aid_Scars & Wounds,FALSE
First Aid_Defibrillators,FALSE
Mobility & Daily Living Aids_Eating & Drinking Aids_Utensils & Holders,TRUE
Health Monitors_Body Weight Scales_Digital,TRUE
Skin Care_Face_Cleansers_Washes,FALSE
Stationery_Announcements,FALSE
Braces Splints & Supports_Back Neck & Shoulder Supports_Back Braces,FALSE
First Aid_Antifungals,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Foot & Nail Care,FALSE
Vitamins_Vitamin C,FALSE
Paper & Plastic_Trash Compost & Lawn Bags_Compost Bags,FALSE
Minerals_Chromium,FALSE
Diaper Care_Disposable Diapers,FALSE
Dental Floss & Picks_Power Dental Flossers,FALSE
Skin Care_Body_Cleansers_Hand Wash,FALSE
Braces Splints & Supports_Arm Hand & Finger Supports_Elbow Braces,FALSE
Contact Lens Care_Cleaners,FALSE
Incontinence & Ostomy_Absorbent Pads Shields & Guards,FALSE
Massage Tools & Equipment_Massage Lotions,FALSE
Tobacco-Related Products_Cigar Accessories & Humidors_Clips & Stands,FALSE
Mobility & Daily Living Aids_Mobility Aids & Equipment_Canes Crutches & Accessories_Cane Accessories_Cane Wrist Straps,TRUE
Contact Lens Care_Cases,TRUE
Laundry_Washing Machine Cleaners,FALSE
OTC Medications & Treatments_Cold Sore & Fever Blister Treatments,FALSE
Dental Floss & Picks_Interdental Brushes,FALSE
Oral Care_Dental Floss & Picks_Gum Stimulators,FALSE
Shave & Hair Removal_Men's_Razors & Blades_Cartridges & Refills,FALSE
Toothbrushes & Accessories_Powered Toothbrushes & Accessories_Powered Toothbrushes_Sonic,FALSE
OTC Medications & Treatments_Medication Aids_Pill Crushers & Splitters,FALSE
Diaper Care_Diaper Pails & Refills_Diaper Pails,TRUE
Shave & Hair Removal_Men's_Razors & Blades_Safety Razors,FALSE
Sports Nutrition_Protein_Blends,FALSE
Skin Care_Sunscreens & Tanning Products_Tanning Oils & Lotions,FALSE
Shave & Hair Removal_Men's_Beard & Mustache Care_Beard & Mustache Combs,FALSE
Cleaning Tools_Scouring Pads & Sticks,FALSE
Paper & Plastic_Trash Compost & Lawn Bags_Lawn & Leaf Bags,FALSE
Mobility & Daily Living Aids_Visual Impairment Aids_Reading Glasses,TRUE
Braces Splints & Supports_Back Neck & Shoulder Supports_Shoulder Supports,TRUE
Tobacco-Related Products_Cigarette Accessories_Holders,TRUE
Braces Splints & Supports_Leg & Foot Supports_Calf & Shin Supports,FALSE
Bath & Bathing Accessories_Bathing Accessories_Washcloths,FALSE
Herbal Supplements_Aloe Vera,FALSE
Massage Tools & Equipment_Professional Massage Equipment_Salon & Spa Chairs,TRUE
Skin Care_Sunscreens & Tanning Products_Self-Tanners_Body Self-Tanners,FALSE
Household Batteries_AAA,FALSE
Skin Care_Body_Body Scrubs,FALSE
Tobacco-Related Products_Ashtrays,TRUE
Skin Care_Body_Sets & Kits,FALSE
Cleaning Tools_Sponges,FALSE
Alternative Medicine_Healing Crystals,FALSE
Skin Care_Body_Cleansers_Body Washes,FALSE
Feminine Care_Douches & Enemas,FALSE
Piercing & Tattoo Supplies_Piercing Supplies,FALSE
Shave & Hair Removal_Men's_Eyebrow Trimmers,FALSE
Shave & Hair Removal_Men's_Shaving Accessories_Shaving Soap Bowls,FALSE
Health Care,FALSE
Bath & Bathing Accessories_Bath_Bath Bombs,FALSE
Dental Floss & Picks_Dental Floss,FALSE
Shave & Hair Removal_Men's_Tweezers,FALSE
Teeth Grinding Guards,FALSE
Gift Wrapping Supplies_Gift Wrap Ribbons,FALSE
Alternative Medicine_Magnetic Field Therapy,FALSE
Adult Toys & Games_Sex Toys_Machines & Devices,FALSE
Feminine Care_Sanitary Napkins,FALSE
Tobacco-Related Products_Cigar Accessories & Humidors_Cutters,FALSE
Toothbrushes & Accessories_Toothbrush Travel Containers,FALSE
Bath & Bathing Accessories_Bathing Accessories_Bath & Body Brushes,FALSE
Massage Tools & Equipment_Massage Tools_Massage Sticks,TRUE
Massage Tools & Equipment_Massage Tools_Back Scratchers,TRUE
Shave & Hair Removal_Men's_Electric Shavers_Foil Shavers,FALSE
Denture Care_Brushes,FALSE
Gift Wrapping Supplies_Gift Wrap Crinkle & Filler Paper,FALSE
First Aid_Bandages & Bandaging Supplies_Liquid Bandages,FALSE
Foot Health_Corn & Callus Trimmers,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Bath & Shower Aids_Bathtub Lifts,FALSE
Gift Wrapping Supplies_Gift Wrap Cellophane,FALSE
Shave & Hair Removal_Women's_Bleaching,FALSE
Eye Patches,TRUE
First Aid_Antibiotics & Antiseptics_Ointments,FALSE
Braces Splints & Supports_Arm Hand & Finger Supports_Hand & Wrist Braces,FALSE
Paper & Plastic_Disposable Plates Bowls & Cutlery_Forks,FALSE
Dishwashing_Rinse Aids,FALSE
Shave & Hair Removal_Men's_Shaving & Grooming Sets,FALSE
Mobility & Daily Living Aids_Mobility Aids & Equipment_Canes Crutches & Accessories_Canes,TRUE
Vitamins_Multivitamins,FALSE
Skin Care_Face_Creams & Moisturizers_Face Oil,FALSE
Skin Care_Face_Creams & Moisturizers_BB Creams,FALSE
Sleep & Snoring_Snore Reducing Aids,FALSE
Bath & Bathing Accessories_Bath_Bath Oils,FALSE
Mobility & Daily Living Aids_Visual Impairment Aids_Writing Aids,TRUE
Laundry_Liquid Fabric Softener,FALSE
Alternative Medicine_Aromatherapy_Carrier & Essential Oils_Carrier Oils,FALSE
Gift Wrapping Supplies_Gift Wrap Bows,FALSE
Piercing & Tattoo Supplies_Tattoo Supplies_Tattoo Inks,FALSE
Skin Care_Sunscreens & Tanning Products_Sunscreens_Children's Sunscreen,FALSE
Personal Care_Baby Skin Care_Powders,FALSE
Laundry_Bleach,FALSE
OTC Medications & Treatments_Allergy Sinus & Asthma_Allergy Medicine,FALSE
Foot Health_Inserts & Insoles_Ball-of-Foot Cushions,FALSE
Personal Care_Baby Skin Care_Lotions,FALSE
Occupational & Physical Therapy Aids_Exercise Balls & Accessories_Exercise Balls,TRUE
Gift Wrapping Supplies_Gift Wrap Paper,FALSE
Paper & Plastic_Disposable Plates Bowls & Cutlery_Spoons,FALSE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Rinse-Free Cleansers & Wipes_Rinse-Free Wipes,FALSE
Mobility & Daily Living Aids_Bedroom Aids & Accessories_Wedges & Body Positioners,FALSE
Foot Health_Corn & Callus Remover Cushions,FALSE
Shave & Hair Removal_Men's_Beard & Mustache Care_Beard Conditioners & Oils,FALSE
Mobility & Daily Living Aids_Low Strength Aids_Grip Aids,TRUE
Shave & Hair Removal_Men's_Razors & Blades_Disposable Razors,FALSE
First Aid_Antibiotics & Antiseptics_Hand Sanitizers,FALSE
Gift Wrapping Supplies_Gift Boxes,FALSE
Feminine Care_Feminine Washes,FALSE
Skin Care_Face_Cleansers_Cloths & Towelettes,FALSE
Lighters & Matches_Gift Sets & Starter Kits,FALSE
Alternative Medicine_Aromatherapy_Mists & Hydrosols,FALSE
OTC Medications & Treatments_Medication Aids_Pill Organizers,FALSE
Alternative Medicine_Aromatherapy_Diffusers,FALSE
Herbal Supplements_Fruit Extracts_Bilberry,FALSE
Cleaning Tools_Mopping_Wet & Dry Mops_Dust Mops,TRUE
Mobility & Daily Living Aids_Mobility Aids & Equipment_Canes Crutches & Accessories_Feet & Tips,TRUE
Cleaning Tools_Sweeping_Brooms_Angle Brooms,TRUE
Mobility & Daily Living Aids_Bathroom Safety Aids & Accessories_Bath & Shower Aids_Bath & Shower Grab Bars,TRUE
Herbal Supplements_Nettle,FALSE
Braces Splints & Supports_Leg & Foot Supports_Ankle Braces,TRUE
Massage Tools & Equipment_Massage Oils,FALSE
Household Cleaning_Floor Cleaners,FALSE
Braces Splints & Supports_Leg & Foot Supports_Knee Braces,FALSE
Mobility & Daily Living Aids_Visual Impairment Aids_Clocks & Watches,TRUE
Mobility & Daily Living Aids_Dressing Aids_Sock & Stocking Aids,FALSE
Vitamins_Vitamin E,FALSE
Herbal Supplements_Noni,FALSE
Household Cleaning_Kitchen Cleaners_Cooktop Cleaners,FALSE
First Aid_Hot & Cold Therapies_Heat Patches,FALSE
Stationery_Notepads,FALSE
Mobility & Daily Living Aids_Eating & Drinking Aids_Plate Guards,TRUE
Eyeglasses Care_Cleaning Tissues & Cloths,FALSE
Paper & Plastic_Disposable Food Storage_Food Storage Containers,FALSE
Novelties,FALSE
Tongue Cleaners,FALSE
App-Enabled Activity Trackers_Accessories_Arm & Wristband Accessories_Cables,TRUE
Household Cleaning_Paper Towels,FALSE
Shave & Hair Removal_Men's_Razors & Blades_Cartridge Razors,FALSE
Health Monitors_Body Weight Scales_Mechanical,TRUE
Sleep & Snoring_Sleeping Masks,FALSE
Skin Care_Body_Body Mud,FALSE
Diaper Care_Baby Wipes & Refills,FALSE
OTC Medications & Treatments_Pain Relievers_Alternative Pain Relief,FALSE
Massage Tools & Equipment_Professional Massage Equipment_Table Pads,FALSE
Diaper Pails & Refills_Diaper Pail Deodorizers,FALSE
Bathtub Toys,FALSE
Furniture Corner & Edge Safety Bumpers,TRUE
Baby Foods_Baby Snack Foods,FALSE
Baby Girls' Clothing & Shoes_Baby Girls' Clothing_Baby Girls' Bodysuits,FALSE
Baby & Toddler Bedding_Toddler Bedding Products_Toddler Bedding Sets,TRUE
Baby Gift Sets,TRUE
Nursery De?cor_Nursery Window Treatments_Kids' & Baby Valances,TRUE
Toddler Feeding Supplies_Toddler Cups,TRUE
Baby Bathing Products_Baby Soaps & Cleansers_Baby Bar Soaps,FALSE
Baby Musical Toys,TRUE
Pad Liners_Reusable Pad Liners,FALSE
Baby & Toddler Bedding_Baby Bedding_Baby Bedding Accessories_Baby Crib Bumpers,TRUE
Baby Strollers_Standard Baby Strollers,TRUE
